,Article Title,Article Link,Fake
3412,Portuguese police prepare to search wells at prime suspect Christian Brueckner's Praia da Luz villa in hunt for Maddie McCann's body,https://www.dailymail.co.uk/ushome/index.html/news/article-8422095/Portuguese-police-prepare-search-wells-prime-suspect-Christian-Brueckners-Praia-da-Luz-villa.html,0
3413,"Steven Spielberg mistook Oskar Schindler's wife Emilie for a Jew her husband saved and even asked her to appear as an escapee in Schindler's List despite her '50/50' role in the rescue operation, archive tapes reveal",https://www.dailymail.co.uk/ushome/index.html/news/article-8421957/Steven-Spielberg-mistook-Oskar-Schindlers-wife-Emile-jew-husband-saved.html,0
3414,"Two Florida women, ages 25 and 41, are arrested after police found drowned six-month-old baby boy in a plastic storage container",https://www.dailymail.co.uk/ushome/index.html/news/article-8422313/Two-Florida-women-arrested-police-drowned-six-month-old-baby-boy-plastic-container.html,0
3415,Iranian teen bride who fled 'with another man' days after her wedding to her cousin is beheaded when jilted husband tracks her down a year later,https://www.dailymail.co.uk/ushome/index.html/news/article-8422407/Iranian-teen-bride-fled-days-wedding-cousin-beheaded-jilted-husband.html,0
3416,"Surveillance footage shows moment gunman opens fire and kills Bronx student, 19, who was celebrating getting college degree",https://www.dailymail.co.uk/ushome/index.html/news/article-8420871/Woman-19-struck-bullets-celebrating-college-degree.html,0
3417,Naked And Afraid contestant Matt Alexander arrested for 'hitting girlfriend in face several times and holding her against her will in car',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-8422489/Naked-Afraid-contestant-Matt-Alexander-arrested-hitting-girlfriend-keeping-car.html,0
3418,Two children are found dead after being 'locked inside their father's truck while he slept indoors' as temperatures soared past 90F,https://www.dailymail.co.uk/ushome/index.html/news/article-8420615/Two-children-dead-locked-inside-truck-dads-car-slept-indoors.html,0
3419,"Surfer and Instagram influencer, 18, is left 'terrified' after Turkish hackers hijack her account and post pornographic images to her followers",https://www.dailymail.co.uk/ushome/index.html/news/article-8422319/Pro-surfer-Instagram-influencer-reveals-hackers-hijacked-account-posted-pornography.html,0
3420,South Carolina police release bodycam footage of officer shooting dead a black handcuffed shoplifting suspect outside a Walmart - after cops say he pointed a gun at them,https://www.dailymail.co.uk/ushome/index.html/news/article-8422861/Bodycam-shows-South-Carolina-police-shooting-dead-black-handcuffed-man.html,0
3421,New York cop is filmed 'bumping into a protester on purpose' before fellow officers pounce on the man and pin him to the ground,https://www.dailymail.co.uk/ushome/index.html/news/article-8421271/New-York-cop-filmed-bumping-protester-purpose-officers-pounce-man.html,0
3422,'You just changed my life!' People are STUNNED to discover that ceiling fans have switches that reverse the direction of their blades and make a room WARMER instead of colder ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8423585/People-stunned-discover-ceiling-fans-change-direction.html,0
3423,Giant 'All Black Lives Matter' slogan is painted in rainbow colors along Hollywood Boulevard before thousands pack streets for march over police brutality and gay rights ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421479/Giant-Black-Lives-Matter-slogan-painted-rainbow-colors-Hollywood-Boulevard.html,0
3424,Beverly Hills BANS groups of more than 10 people gathering at night 'to preserve the peace and tranquility' of neighborhoods after thousands assembled for protests over George Floyd and high-end luxury stores were looted ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422685/Beverly-Hills-BANS-groups-10-people-gathering-preserve-peace-tranquility.html,0
3425,Beyonce calls for criminal charges against three cops involved in Breonna Taylor's shooting death in open letter to Kentucky Attorney General,https://www.dailymail.co.uk/ushome/index.html/news/article-8420155/Beyonce-calls-criminal-charges-against-three-cops-involved-Breonna-Taylors-shooting-death.html,0
3426,Police apologize to black pastor who was arrested after he called cops because he was being beaten and abused by white family,https://www.dailymail.co.uk/ushome/index.html/news/article-8420801/Black-pastor-called-cops-beaten-white-family-arrested-pulling-gun.html,0
3427,Horrifying moment a woman's limbs are cut out of a crocodile's stomach shortly after it ate her while she was fishing in Indonesia,https://www.dailymail.co.uk/ushome/index.html/news/article-8421421/Horrifying-moment-womans-limbs-cut-crocodiles-stomach.html,0
3428,Never mess with a mama bear! Montana driver has a lucky escape after grizzly charges car when he slows down to look at one of her cubs ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422665/Montana-driver-lucky-escape-grizzly-charges-car-slows-look-cubs.html,0
3429,"Two Florida women, ages 25 and 41, are arrested after police found drowned six-month-old baby boy in a plastic storage container",https://www.dailymail.co.uk/ushome/index.html/news/article-8422313/Two-Florida-women-arrested-police-drowned-six-month-old-baby-boy-plastic-container.html,0
3430,"First fast radio burst to be discovered in the Milky Way is traced back to a magnetar 32,616 light-years away",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8421693/First-fast-radio-burst-discovered-Milky-Way-traced-magnetar-32-616-light-years-away.html,0
3431,"Plane window cracks at 30,000 feet after drunk woman who was 'dumped by her boyfriend' tried to smash it open mid-flight",https://www.dailymail.co.uk/ushome/index.html/news/article-8421373/Plane-window-cracks-MID-AIR-drunk-woman-29-tries-smash-open-flight.html,0
3432,German politician dies after being struck by lightning when he nipped for a wee during a barbecue with friends ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422553/German-politician-dies-struck-lightning.html,0
3433,"Forget fad diets! Any form of healthy eating can lower risk of heart disease by a fifth, study shows",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422475/Any-form-healthy-eating-lower-risk-heart-disease-study-says.html,0
3434,"Outer Banks actress Madison Bailey, 21, comes out as pansexual and reveals she has girlfriend - as co-stars Chase Stokes and Madelyn Cline confirm they are in a relationship",https://www.dailymail.co.uk/ushome/index.html/femail/article-8415059/Outer-Banks-star-Madison-Bailey-reveals-pansexual-girlfriend.html,0
3435,Researchers in the Arctic Ocean map undersea methane pockets distributed across a 250-million-year-old 'fault zone' that could accelerate ice sheet withdrawal with future ruptures,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8423039/Researchers-Arctic-Ocean-map-undersea-methane-pockets-250-million-year-old-fault-zone.html,0
3436,I've sun-spotted the space station! Amateur astronomer captures stunning shot of the International Space Station passing in front of the Sun from his UK garden ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423537/Amateur-astronomer-takes-photo-International-Space-Station-Sun-Southend.html,0
3437,"Former Miss Columbia, 32, whose leg had to be amputated following surgery complications reveals she 'loves her body just as much as before'",https://www.dailymail.co.uk/ushome/index.html/femail/article-8421729/Former-Miss-Columbia-32-shares-pictures-surrounded-family.html,0
3438,Move over Dr Pimple Popper! Stomach-churning footage shows Harley Street medic removing a purple cyst full of 'Camembert-like goo' that's been growing on a man's scalp for FIVE years,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421491/Stomach-churning-footage-shows-doctor-remove-PURPLE-cyst-Camembert-like-goo-mans-scalp.html,0
3439,Mudmen v Skeletons: Forty rival tribes battle to outdo each other's terrifying appearance at Papua New Guinea festival,https://www.dailymail.co.uk/ushome/index.html/news/article-8421911/Forty-rival-tribes-battle-outdo-terrifying-appearance-Papua-New-Guinea-festival.html,0
3440,South Africa's 'dark and shameful week' after lifting lockdown: String of women are murdered including one who was eight months pregnant and another whose body was dumped under a tree as domestic violence surges with alcohol back on sale ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421627/South-Africas-dark-shameful-week-lifting-lockdown.html,0
3441,"'Iron Lady' marathon runner, 33, who suffered heat stroke and dehydration dies after rescuers took 11 hours to find her during 'hellish' 42-mile race in Ukraine ",https://www.dailymail.co.uk/ushome/index.html/news/article-8421719/Iron-Lady-marathon-runner-33-dies-rescuers-took-11-hours-42-mile-race.html,0
3442,"Green lights, red planet: Glow similar to the Aurora Borealis is detected around Mars for the first time ",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422613/Green-glow-similar-Aurora-Borealis-detected-Mars-time.html,0
3443,Why an apple a day could keep multiple sclerosis away: Compound that gives the fruit's skin its sheen could help reverse devastating damage caused by the disease ,https://www.dailymail.co.uk/ushome/index.html/news/article-8420469/Chemical-apple-peel-help-reverse-devastating-damage-caused-multiple-sclerosis.html,0
3444,Mother who was left 'overweight and depressed' after battling an addiction to alcohol and crack cocaine reveals how she finally found happiness by getting fit and losing 50lbs ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421367/Mother-loses-four-stone-trading-alcohol-protein-shakes-feels-better-ever.html,0
3445,"Chinese billionaire, 77, is rescued from kidnappers armed with explosives after his son escapes and swims across a river to alert police",https://www.dailymail.co.uk/ushome/index.html/news/article-8422315/Chinese-billionaire-rescued-armed-kidnappers-son-escapes-swims-river.html,0
3446,Grizzly bear super-mom gives birth to her 17th cub as adorable pictures show her parading her four newest arrivals in Yellowstone ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422005/Grizzly-bear-super-mom-gives-birth-17th-cub.html,0
3447,Phantom fitness freak! Spooky moment police find 'haunted' outdoor gym equipment moving by itself in the middle of night ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422405/Spooky-moment-police-haunted-outdoor-gym-equipment-moving-middle-night.html,0
3448,Norway will delete all data through its now-suspended coronavirus track and trace app after the data watchdog found it was too invasive,https://www.dailymail.co.uk/ushome/index.html/news/article-8422551/Norway-delete-data-suspended-coronavirus-track-trace-app.html,0
3449,Shocking moment Chinese woman repeatedly spits on lift buttons amid fears of a fresh COVID-19 outbreak ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422099/Shocking-moment-Chinese-woman-repeatedly-spits-sputum-lift-buttons-amid-fears-fresh-outbreak.html,0
3450,Influencer is blasted for getting her friend to film her squatting in a skimpy swimsuit just metres away from a solemn religious ceremony on a beach in Bali ,https://www.dailymail.co.uk/ushome/index.html/news/article-8420429/Social-influencer-slammed-exercising-near-religious-ceremony-Bali-beach.html,0
3451,Women are more likely than men to lie to their bosses when working from home - particularly over email - research shows ,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8421679/Women-likely-men-lie-bosses-working-home.html,0
